title,description,pubDate,guid/_isPermaLink,guid/__text,link,creator,enclosure/_url,enclosure/_length,enclosure/_type,point
Whitehall housing project could guide Bozeman efforts,Does a Habitat for Humanity project in a small town halfway to Butte hold some answers for Bozeman as the rapidly growing city struggles to address its housing crunch?,"Thu, 03 Sep 2015 04:55:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/de8aece3-00c8-5d9e-a35a-682d69e32d7f,https://www.bozemandailychronicle.com/news/city/whitehall-housing-project-could-guide-bozeman-efforts/article_de8aece3-00c8-5d9e-a35a-682d69e32d7f.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/2/83/283d7169-742f-5ab7-b56b-9fdc1117b985/55e8d88572031.image.jpg?resize=300%2C200,186226,image/jpeg,
"Watch: Why Bozeman wants $21 more a year from you for streets, in less than four minutes","Still unsure about why Bozeman is raising taxes to put more money into streets? This clip from Monday's city commission meeting, where a new tax district funding upgrades to major streets and intersections met with final approval, probably provides the…","Wed, 02 Sep 2015 17:04:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/7092e460-92e4-5920-9380-db139fce8ab5,https://www.bozemandailychronicle.com/blogs/city/watch-why-bozeman-wants-more-a-year-from-you-for/article_7092e460-92e4-5920-9380-db139fce8ab5.html,By Eric Dietrich Chronicle Staff Writer,,,,
Rialto group likely to sell after lawsuit settled,"Bozeman’s long-vacant Rialto Theater is perhaps a step closer to seeing new life this week, following a court hearing Tuesday that ended a tangled lawsuit with a default judgement against a onetime Bozeman couple who had tried to buy and…","Wed, 02 Sep 2015 00:00:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/43910d53-06b1-5514-934c-8d9f6aec224b,https://www.bozemandailychronicle.com/news/city/rialto-group-likely-to-sell-after-lawsuit-settled/article_43910d53-06b1-5514-934c-8d9f6aec224b.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/5/2b/52b41e95-e24f-5aeb-8986-3a3ac0751b1b/552da3f627b39.image.jpg?resize=300%2C200,359420,image/jpeg,
Bozeman commission approves arterial street district tax increase,"Citing a lack of alternatives and a pressing need to fill in gaps in Bozeman’s street network, city commissioners voted 4-0 Monday to create a new tax district to fund upgrades to roads and intersections by levying additional charges to…","Mon, 31 Aug 2015 21:49:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/b0dc1130-3160-59c3-a277-9ea6eec78315,https://www.bozemandailychronicle.com/news/city/bozeman-commission-approves-arterial-street-district-tax-increase/article_b0dc1130-3160-59c3-a277-9ea6eec78315.html,By Eric Dietrich Chronicle Staff Writer,,,,
Koch Street homeowner facing criminal charges over demolition,"The Bozeman homeowner who demolished his historic home without an appropriate permit as he began a renovation project in April now faces criminal charges, continuing a case that has raised questions about the city’s ability to enforce its historic preservation…","Mon, 31 Aug 2015 20:30:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/cae53ae0-5722-517d-95e3-e6a68f6a4d1b,https://www.bozemandailychronicle.com/news/city/koch-street-homeowner-facing-criminal-charges-over-demolition/article_cae53ae0-5722-517d-95e3-e6a68f6a4d1b.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/3/54/354b1b1e-4c92-59cc-bbe6-36efac316855/55e4e2e111f69.image.jpg?resize=300%2C200,259549,image/jpeg,
Bozeman Deaconess to rebrand as Bozeman Health,"After years of consolidation in the Gallatin Valley health care industry, Bozeman Deaconess Health Services announced Monday that it will reorganize under a new name, Bozeman Health.","Mon, 31 Aug 2015 17:39:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/080a32cf-1844-5b80-990f-3aec0cc64240,https://www.bozemandailychronicle.com/news/health/bozeman-deaconess-to-rebrand-as-bozeman-health/article_080a32cf-1844-5b80-990f-3aec0cc64240.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/6/56/656ee7c4-d56e-548f-ac07-bb2b5aa0dbba/55e4e45486762.image.jpg?resize=300%2C200,84395,image/jpeg,
Where Bozeman is growing,"(Note: this post contains an embedded pdf that doesn't currently display when its viewed from the blog homepage. Click the headline above for the intended presentation if you aren't coming here from a direct link, and thanks for bearing with…","Mon, 31 Aug 2015 13:26:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/187910cc-6921-5b44-835e-f636138e42bb,https://www.bozemandailychronicle.com/blogs/city/where-bozeman-is-growing/article_187910cc-6921-5b44-835e-f636138e42bb.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/f/0a/f0aa1e6e-534f-5331-b756-1292fff8e135/55e4b875a01cf.image.png?resize=300%2C124,1562007,image/png,
Bozeman Commission to decide on street and arterial district tax increase,"Bozeman commissioners will vote Monday on whether to create a new arterial and collector street district, raising taxes that would pay for filling in gaps in the city’s street network.","Sun, 30 Aug 2015 05:00:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/a6142c82-e083-5d0d-afdb-fcad2183937f,https://www.bozemandailychronicle.com/news/city/bozeman-commission-to-decide-on-street-and-arterial-district-tax/article_a6142c82-e083-5d0d-afdb-fcad2183937f.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/d/44/d44e3259-715c-5789-b2b6-481947e902f6/55e0ec69cbbdb.image.jpg?resize=300%2C200,193754,image/jpeg,
"Interfaith forum to discuss religious freedom, tolerance in Bozeman","This Wednesday, a priest, a rabbi, and a minister (and a Muslim engineering professor) will walk into a room together.","Sun, 30 Aug 2015 00:00:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/6a3ebef9-b936-5c24-a4db-5a2ddb76dd09,https://www.bozemandailychronicle.com/news/interfaith-forum-to-discuss-religious-freedom-tolerance-in-bozeman/article_6a3ebef9-b936-5c24-a4db-5a2ddb76dd09.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/c/68/c68ccc04-30ab-57c9-9c32-d0291a584ac7/55e0e9a2efcd5.image.jpg?resize=300%2C200,295153,image/jpeg,
Bozeman forum highlights Asian opportunities for Montana business,"“It’s very clear that Asia is rising,” Abraham Kim, director of the University of Montana’s Mansfield Center, told an audience at the Museum of the Rockies on Friday afternoon.","Fri, 28 Aug 2015 17:15:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/a4d5190c-03d4-50ba-9114-656b44982c2c,https://www.bozemandailychronicle.com/news/economy/bozeman-forum-highlights-asian-opportunities-for-montana-business/article_a4d5190c-03d4-50ba-9114-656b44982c2c.html,By Eric Dietrich Chronicle Staff Writer,,,,
Commissioners: 'we must be careful not to develop haphazardly',"A column from City Commissioner Chris Mehl and Deputy Mayor Carson Taylor on Bozeman's growth, published in today's Chronicle opinion section, is worth a read—","Fri, 28 Aug 2015 09:00:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/fd626dea-ba14-5b91-bcbf-8017619646aa,https://www.bozemandailychronicle.com/blogs/city/commissioners-we-must-be-careful-not-to-develop-haphazardly/article_fd626dea-ba14-5b91-bcbf-8017619646aa.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/e/3a/e3af486f-41c6-51bc-b296-49e9408a0556/55e0819040709.image.png?resize=300%2C201,2118640,image/png,
Input wanted: Tough questions for Bozeman commission candidates,"I’m gearing up to start coverage of this fall’s Bozeman’s city commission elections, and am looking for some help drafting tough questions to put the hopefuls through the intellectual wringer.","Thu, 27 Aug 2015 13:08:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/661af516-2ed5-5ea2-afd9-678f13baef90,https://www.bozemandailychronicle.com/blogs/city/input-wanted-tough-questions-for-bozeman-commission-candidates/article_661af516-2ed5-5ea2-afd9-678f13baef90.html,By Eric Dietrich Chronicle Staff Writer,,,,
Bozeman housing project opens with some construction remaining,"Stadium View, the 499-bed apartment complex off South 11th Avenue and the largest student housing project Bozeman has seen in years, is open for occupancy — mostly.","Thu, 27 Aug 2015 05:00:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/b64ecdb9-a320-57bf-b2af-e243b3bb7a8d,https://www.bozemandailychronicle.com/news/city/bozeman-housing-project-opens-with-some-construction-remaining/article_b64ecdb9-a320-57bf-b2af-e243b3bb7a8d.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/6/33/6335bacd-1ce2-57bb-ad82-e42fb1cb863b/55de4fa3cf850.image.jpg?resize=300%2C200,436028,image/jpeg,
Why a blog for Bozeman’s city beat,"An experiment of sorts, a place to build on day-to-day newspaper reporting by trying things that aren’t quite possible in print.","Wed, 26 Aug 2015 14:23:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/7ca3729e-77d0-5d89-b45d-61430e9c1be5,https://www.bozemandailychronicle.com/blogs/city/why-a-blog-for-bozeman-s-city-beat/article_7ca3729e-77d0-5d89-b45d-61430e9c1be5.html,By Eric Dietrich Chronicle Staff Writer,,,,
7 great Bozeman places to eat on a student budget,Need a break from ResLife fare? Or just want to nurture your inner college student? We've got you covered.,"Tue, 25 Aug 2015 15:43:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/67936efb-2a37-5aed-a4e7-0cbd833d2136,https://www.bozemandailychronicle.com/bozeman/great-bozeman-places-to-eat-on-a-student-budget/article_67936efb-2a37-5aed-a4e7-0cbd833d2136.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/b/9f/b9f2664d-66dc-5ca4-b089-26c24c5bf8f8/55d4a78eb804a.image.jpg?resize=300%2C200,236552,image/jpeg,
Park County health agencies to help ER patients,"A $93,000 grant from the Montana Healthcare Foundation will place a social worker in the Park County Health Department to work with frequent emergency room patients, co-recipient Community Health Partners said this week in a release.","Tue, 25 Aug 2015 09:40:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/23027130-6499-596c-bc7f-fbaf56de98ca,https://www.bozemandailychronicle.com/news/health/park-county-health-agencies-to-help-er-patients/article_23027130-6499-596c-bc7f-fbaf56de98ca.html,By Eric Dietrich Chronicle Staff Writer,,,,
"Commissioners delay decision on ‘blight,’ urban renewal around North 7th","Bozeman city commissioners voted Monday to delay the remainder of a discussion about urban renewal in a handful of areas surrounding North Seventh Avenue, concluding that the city should mail notices to property owners before applying a blight designation to…","Mon, 24 Aug 2015 22:45:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/c4782254-e5ff-5903-8260-61dec02cd746,https://www.bozemandailychronicle.com/news/city/commissioners-delay-decision-on-blight-urban-renewal-around-north-th/article_c4782254-e5ff-5903-8260-61dec02cd746.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/a/96/a96138b9-0c30-5e29-a074-ac55acfdee2d/55dbf262c191d.image.png?crop=737%2C490%2C0%2C640&resize=300%2C199&order=crop%2Cresize,2079751,image/png,
Police stats show decline in Music on Main night incidents,"Thursday nights are busier for Bozeman police than Fridays, Saturdays during summer with many MSU students away","Sat, 22 Aug 2015 00:00:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/f4f48c56-d335-5d80-aaad-96720ed0a90c,https://www.bozemandailychronicle.com/news/city/police-stats-show-decline-in-music-on-main-night-incidents/article_f4f48c56-d335-5d80-aaad-96720ed0a90c.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/1/83/183a8c48-81b1-5053-884a-41e6e9567a56/55d7b80a9bd3b.image.jpg?resize=300%2C200,222270,image/jpeg,
Bozeman ranked 19th wealthiest small city in U.S.,Feeling like there’s a lot of money drifting around Bozeman lately? It’s not just your imagination.,"Thu, 20 Aug 2015 19:30:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/3234fc20-c2ae-5baa-bf94-163694043f73,https://www.bozemandailychronicle.com/news/city/bozeman-ranked-th-wealthiest-small-city-in-u-s/article_3234fc20-c2ae-5baa-bf94-163694043f73.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/4/43/443be7bd-eadb-516c-946b-336c20506945/55d659a7cafe8.image.jpg?resize=300%2C200,348873,image/jpeg,
Cheap eats abound near campus,"Whether you’re living in the dorms and looking for a break from ResLife food service or living off-campus and desperate to escape your own cooking, Bozeman has plenty of options. Here is a selection of the thriftier options, focused on…","Wed, 19 Aug 2015 05:00:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/8fbaba03-7674-5047-90c2-3f251070e76d,https://www.bozemandailychronicle.com/special_sections/msu-survival-guide/cheap-eats-abound-near-campus/article_8fbaba03-7674-5047-90c2-3f251070e76d.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/b/9f/b9f2664d-66dc-5ca4-b089-26c24c5bf8f8/55d4a78eb804a.image.jpg?resize=300%2C200,236552,image/jpeg,
Construction begins on affordable rental project,"Gold spray-painted shovels and hardhat-adorned city leaders ushered in the start of construction on a new affordable apartment building in northwest Bozeman on Tuesday afternoon, breaking ground on a development set to create an additional 48 units of housing for…","Wed, 19 Aug 2015 00:00:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/bf659e09-bb05-5228-bfc8-9fd8cb8866a9,https://www.bozemandailychronicle.com/news/economy/construction-begins-on-affordable-rental-project/article_bf659e09-bb05-5228-bfc8-9fd8cb8866a9.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/8/2c/82c8e128-7500-52f2-a1f5-66cd1e7b1242/55d3ba45029c3.image.jpg?resize=300%2C200,286620,image/jpeg,
"Student, sub shop employee puts on a show for Bozeman drivers","Alex McLean, 31, knows how to put on a show.","Tue, 18 Aug 2015 05:00:00 -0600",false,http://www.bozemandailychronicle.com/tncms/asset/editorial/e86c9aee-5c95-5059-a2d5-846562785eef,https://www.bozemandailychronicle.com/news/everyday/student-sub-shop-employee-puts-on-a-show-for-bozeman/article_e86c9aee-5c95-5059-a2d5-846562785eef.html,By Eric Dietrich Chronicle Staff Writer,https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/a/da/ada6b693-14a8-5609-9e2c-6a13d7ce5b04/55d26cc8a9cd5.image.jpg?resize=300%2C200,270398,image/jpeg,45.671467 -111.076942
